energy_consumption_llm_total,response_token_length,response_duration,total_duration,model_size,adj_count,polysyllabcount,long_word_count
1.7360836140773996e-05,11.0,212261000.0,440579754.0,8000000000.0,2.0,1.0,2.0
4.216491234107703e-05,64.0,1312740000.0,1562125775.0,8000000000.0,0.0,1.0,3.0
0.0001204884486909,232.0,4809022000.0,5017753540.0,8000000000.0,1.0,5.0,5.0
2.970735744633779e-05,38.0,761374000.0,977697396.0,8000000000.0,1.0,3.0,7.0
8.247841216506172e-05,152.0,3139638000.0,3366707554.0,8000000000.0,1.0,1.0,1.0
5.104455295959276e-05,82.0,1659976000.0,1878113435.0,8000000000.0,0.0,1.0,3.0
2.643809027001096e-05,31.0,606736000.0,835395099.0,8000000000.0,2.0,6.0,11.0
4.466938349774855e-05,72.0,1452694000.0,1688586239.0,8000000000.0,2.0,3.0,7.0
5.8788744349047934e-05,103.0,2086265000.0,2325266618.0,8000000000.0,2.0,2.0,2.0
0.0003360800124336,677.0,14398171000.0,14642868379.0,8000000000.0,4.0,8.0,16.0
0.0001449848956717,280.0,5872044000.0,6115333614.0,8000000000.0,3.0,6.0,13.0
0.0001957745518474,386.0,8154959000.0,8387496221.0,8000000000.0,1.0,2.0,2.0
9.254735654923682e-05,170.0,3534261000.0,3782737317.0,8000000000.0,1.0,1.0,3.0
4.471609485127201e-05,70.0,1458746000.0,1666444078.0,8000000000.0,7.0,2.0,5.0
0.0001425413441393,279.0,5807953000.0,6010073528.0,8000000000.0,2.0,1.0,4.0
0.0002747802344404,547.0,11655074000.0,11868448941.0,8000000000.0,0.0,0.0,3.0
0.0002875980761291,567.0,12209699000.0,12450073095.0,8000000000.0,1.0,1.0,2.0
0.0001722155722507,332.0,7074170000.0,7309305197.0,8000000000.0,0.0,1.0,4.0
0.0001870699220185,364.0,7750369000.0,7953228926.0,8000000000.0,0.0,1.0,1.0
0.0002409842925944,473.0,10148923000.0,10381166910.0,8000000000.0,1.0,0.0,2.0
0.0001160091285942,214.0,4520950000.0,4764638341.0,8000000000.0,0.0,2.0,3.0
0.0003271756544935,645.0,14031944000.0,14242322330.0,8000000000.0,0.0,1.0,4.0
0.0003308938443795,650.0,14213452000.0,14427887772.0,8000000000.0,0.0,0.0,1.0
0.0002317228577609,451.0,9757953000.0,9957583062.0,8000000000.0,0.0,0.0,1.0
4.130846131845404e-05,62.0,1292877000.0,1491061783.0,8000000000.0,0.0,2.0,3.0
2.703796933042504e-05,32.0,661844000.0,874626664.0,8000000000.0,2.0,1.0,3.0
2.953445599839528e-05,38.0,786305000.0,1004682566.0,8000000000.0,1.0,0.0,8.0
1.3187482248932994e-05,3.0,38483000.0,264042612.0,8000000000.0,1.0,0.0,2.0
3.094310537516502e-05,41.0,802300000.0,1041118475.0,8000000000.0,0.0,0.0,3.0
4.9534302030224456e-05,82.0,1650493000.0,1863158172.0,8000000000.0,1.0,1.0,4.0
3.154161816544585e-05,44.0,868122000.0,1090901427.0,8000000000.0,1.0,0.0,2.0
0.0001539026450447,307.0,6319717000.0,6538052860.0,8000000000.0,0.0,0.0,2.0
5.782533172689058e-05,100.0,2048801000.0,2267728083.0,8000000000.0,1.0,2.0,3.0
1.901950145485219e-05,16.0,323844000.0,553338764.0,8000000000.0,0.0,0.0,2.0
0.0001282707332414,252.0,5147570000.0,5375662113.0,8000000000.0,0.0,4.0,6.0
2.8045274319445126e-05,35.0,695499000.0,934096426.0,8000000000.0,0.0,1.0,3.0
0.0002198449508999,442.0,9208467000.0,9438093125.0,8000000000.0,1.0,3.0,4.0
0.0001924434428134,381.0,7975683000.0,8187237471.0,8000000000.0,0.0,1.0,4.0
0.0002410739728856,478.0,10109875000.0,10339352324.0,8000000000.0,1.0,2.0,2.0
0.0002516066276203,494.0,10584323000.0,10817269478.0,8000000000.0,0.0,2.0,4.0
5.68603028985667e-05,95.0,1992180000.0,2224395731.0,8000000000.0,0.0,1.0,4.0
2.0640497997799027e-05,20.0,410900000.0,630134363.0,8000000000.0,2.0,1.0,7.0
0.0002448389379353,483.0,10292063000.0,10501124919.0,8000000000.0,2.0,2.0,5.0
1.310456577972691e-05,3.0,60089000.0,292856210.0,8000000000.0,1.0,0.0,2.0
2.004657703487224e-05,18.0,351818000.0,608138113.0,8000000000.0,1.0,5.0,7.0
0.0002131748694509,422.0,8903233000.0,9129286054.0,8000000000.0,1.0,2.0,8.0
0.0001336895387537,257.0,5391797000.0,5629629606.0,8000000000.0,1.0,2.0,3.0
4.683725521350787e-05,74.0,1533620000.0,1781591540.0,8000000000.0,0.0,1.0,3.0
0.0001597246492418,310.0,6492582000.0,6727447978.0,8000000000.0,0.0,3.0,5.0
2.083708907699088e-05,21.0,414213000.0,617274436.0,8000000000.0,2.0,0.0,3.0
2.718755646618965e-05,33.0,648961000.0,870012867.0,8000000000.0,1.0,0.0,2.0
4.260844314391037e-05,68.0,1376764000.0,1616016842.0,8000000000.0,1.0,0.0,4.0
2.8608118221236733e-05,37.0,743377000.0,945173592.0,8000000000.0,1.0,3.0,3.0
2.211075779144191e-05,23.0,444177000.0,643388062.0,8000000000.0,2.0,3.0,10.0
2.99093014368062e-05,41.0,802142000.0,1012601591.0,8000000000.0,5.0,5.0,6.0
0.0001538511157753,305.0,6300100000.0,6537840660.0,8000000000.0,0.0,2.0,4.0
0.0001696101995112,336.0,7015318000.0,7217829059.0,8000000000.0,0.0,0.0,2.0
0.0002321060255355,463.0,9757535000.0,9962694422.0,8000000000.0,0.0,1.0,3.0
6.397250802806236e-05,108.0,2231948000.0,2468373370.0,8000000000.0,1.0,1.0,2.0
0.0001835889857042,362.0,7575107000.0,7806119487.0,8000000000.0,1.0,0.0,4.0
5.721194659472866e-05,93.0,1922015000.0,2194620181.0,8000000000.0,11.0,15.0,21.0
0.0001907092879955,377.0,7921129000.0,8158721112.0,8000000000.0,0.0,1.0,3.0
0.0001606950753646,313.0,6595325000.0,6800143177.0,8000000000.0,0.0,0.0,1.0
0.0003396083418158,677.0,14598334000.0,14808523086.0,8000000000.0,0.0,0.0,2.0
2.1255441048935447e-05,21.0,411054000.0,614104325.0,8000000000.0,0.0,3.0,3.0
4.996860975677462e-05,81.0,1656462000.0,1886865229.0,8000000000.0,0.0,3.0,5.0
0.0001139010752029,218.0,4527533000.0,4756136550.0,8000000000.0,2.0,1.0,5.0
2.6221535955515047e-05,30.0,615065000.0,840526380.0,8000000000.0,4.0,7.0,10.0
0.0002320177621039,462.0,9762211000.0,9964800529.0,8000000000.0,0.0,2.0,3.0
0.000342830057556,681.0,14686821000.0,14928431801.0,8000000000.0,1.0,1.0,3.0
0.000261112052173,514.0,11032837000.0,11235082264.0,8000000000.0,0.0,0.0,1.0
0.0003765169185058,744.0,16226345000.0,16456034223.0,8000000000.0,2.0,1.0,3.0
0.0003303941508172,648.0,14171460000.0,14403517118.0,8000000000.0,0.0,1.0,2.0
0.0001904617782987,368.0,7920714000.0,8131768569.0,8000000000.0,0.0,2.0,2.0
0.0002957180575316,581.0,12595005000.0,12834256427.0,8000000000.0,1.0,2.0,3.0
0.0002647916217414,517.0,11182355000.0,11426257689.0,8000000000.0,0.0,0.0,1.0
0.0002124421703746,412.0,8868317000.0,9105500128.0,8000000000.0,0.0,0.0,1.0
0.0003173507011311,621.0,13533125000.0,13742346343.0,8000000000.0,1.0,2.0,3.0
0.0001764780997928,337.0,7250396000.0,7497369866.0,8000000000.0,0.0,0.0,2.0
0.0002294202614911,445.0,9627953000.0,9853594562.0,8000000000.0,0.0,2.0,2.0
5.301186168755735e-05,81.0,1703988000.0,1981325246.0,8000000000.0,6.0,12.0,20.0
0.0001971674799155,384.0,8199751000.0,8439694859.0,8000000000.0,1.0,2.0,3.0
0.0001630614232447,313.0,6678502000.0,6916088794.0,8000000000.0,0.0,2.0,3.0
0.0001516855244023,293.0,6219286000.0,6451478462.0,8000000000.0,0.0,1.0,2.0
0.0001362104344192,260.0,5501686000.0,5734864563.0,8000000000.0,1.0,1.0,2.0
2.966891386736617e-05,37.0,741874000.0,953379679.0,8000000000.0,2.0,3.0,6.0
5.149444817826177e-05,85.0,1760522000.0,1975949843.0,8000000000.0,0.0,2.0,2.0
0.0001671860677519,326.0,6846044000.0,7096370999.0,8000000000.0,1.0,4.0,6.0
4.453380377748298e-05,70.0,1454389000.0,1676032400.0,8000000000.0,2.0,0.0,1.0
7.1879983615112e-05,129.0,2690739000.0,2901779017.0,8000000000.0,2.0,1.0,4.0
0.0002282830802933,457.0,9637514000.0,9883334699.0,8000000000.0,1.0,3.0,4.0
0.0002491410414634,492.0,10486719000.0,10708495050.0,8000000000.0,0.0,2.0,4.0
0.0002243889757472,442.0,9431250000.0,9670073121.0,8000000000.0,1.0,1.0,4.0
0.0004330498502219,858.0,18766172000.0,18997010579.0,8000000000.0,1.0,2.0,3.0
0.0002918835672915,571.0,12414587000.0,12652243502.0,8000000000.0,1.0,1.0,3.0
0.0001352479143754,255.0,5436524000.0,5673511542.0,8000000000.0,1.0,1.0,2.0
0.0002409137013562,470.0,10133966000.0,10359503264.0,8000000000.0,0.0,2.0,3.0
0.0003118755035788,612.0,13307584000.0,13551277140.0,8000000000.0,0.0,0.0,1.0
0.0001002212892845,183.0,3908870000.0,4120724854.0,8000000000.0,2.0,2.0,2.0
0.0002216502786225,431.0,9291785000.0,9536629417.0,8000000000.0,1.0,1.0,2.0
0.0001273174750117,240.0,5113072000.0,5310495882.0,8000000000.0,2.0,3.0,5.0
0.000321655519391,629.0,13760848000.0,14006151179.0,8000000000.0,0.0,4.0,7.0
0.0002347784446648,455.0,9862542000.0,10099891490.0,8000000000.0,0.0,4.0,6.0
0.000294759184493,574.0,12532996000.0,12767939199.0,8000000000.0,1.0,1.0,3.0
4.047424702753464e-05,59.0,1244494000.0,1485809941.0,8000000000.0,3.0,2.0,5.0
5.834105126200469e-05,96.0,2024965000.0,2272289408.0,8000000000.0,2.0,0.0,2.0
7.447482741329343e-05,132.0,2750655000.0,2987435140.0,8000000000.0,0.0,1.0,5.0
0.0003857769541535,764.0,16648538000.0,16859556393.0,8000000000.0,1.0,3.0,4.0
0.0001950567447674,377.0,8120950000.0,8338812399.0,8000000000.0,0.0,3.0,5.0
9.829820315381388e-05,180.0,3797791000.0,4007891377.0,8000000000.0,1.0,1.0,2.0
7.839020862272333e-05,136.0,2853362000.0,3088157280.0,8000000000.0,1.0,2.0,10.0
4.737059518848245e-05,73.0,1505732000.0,1736584813.0,8000000000.0,1.0,1.0,2.0
4.258872329556242e-05,64.0,1332155000.0,1538431306.0,8000000000.0,2.0,3.0,6.0
0.0002269958124922,447.0,9551759000.0,9788737701.0,8000000000.0,1.0,7.0,9.0
3.591209977817128e-05,50.0,1039075000.0,1286059273.0,8000000000.0,3.0,8.0,8.0
0.0001176537900274,222.0,4665646000.0,4899535874.0,8000000000.0,0.0,3.0,3.0
0.0002842497317735,561.0,12087066000.0,12309026562.0,8000000000.0,1.0,1.0,5.0
3.824392928757527e-05,55.0,1157977000.0,1382881173.0,8000000000.0,1.0,5.0,6.0
0.0001862888448619,364.0,7727302000.0,7967286190.0,8000000000.0,0.0,2.0,3.0
0.0002241758540333,439.0,9402014000.0,9637845967.0,8000000000.0,0.0,1.0,1.0
5.1777643298857335e-05,83.0,1722700000.0,1955264159.0,8000000000.0,0.0,1.0,3.0
0.0002614659388833,517.0,11052988000.0,11260084085.0,8000000000.0,2.0,1.0,5.0
4.2763858867643845e-05,66.0,1381110000.0,1593336679.0,8000000000.0,0.0,0.0,2.0
2.754294013852335e-05,33.0,652902000.0,872005287.0,8000000000.0,1.0,2.0,4.0
0.0002481109310129,494.0,10465578000.0,10691949831.0,8000000000.0,0.0,1.0,2.0
0.000168825147229,327.0,6924958000.0,7148488326.0,8000000000.0,1.0,2.0,4.0
0.0002518762659016,489.0,10569496000.0,10802154283.0,8000000000.0,4.0,1.0,6.0
8.118530442223326e-05,145.0,3070721000.0,3285467638.0,8000000000.0,1.0,3.0,4.0
0.0001633079348665,315.0,6715223000.0,6952794684.0,8000000000.0,2.0,3.0,5.0
0.0002571065398506,504.0,10855575000.0,11070166598.0,8000000000.0,0.0,1.0,1.0
0.0002008869207268,389.0,8371516000.0,8582156658.0,8000000000.0,0.0,1.0,3.0
0.0002339771428328,457.0,9828418000.0,10028203186.0,8000000000.0,0.0,1.0,1.0
0.0002407701459923,469.0,10159895000.0,10393925367.0,8000000000.0,1.0,0.0,1.0
7.263190522653233e-05,127.0,2685380000.0,2902596663.0,8000000000.0,0.0,1.0,1.0
3.356615572314753e-05,46.0,955795000.0,1161504701.0,8000000000.0,1.0,1.0,4.0
2.8668624366784173e-05,35.0,698656000.0,938319243.0,8000000000.0,0.0,1.0,3.0
4.01595534804086e-05,60.0,1217911000.0,1436759248.0,8000000000.0,0.0,1.0,1.0
0.0001429583756812,277.0,5793337000.0,5994769147.0,8000000000.0,0.0,1.0,1.0
9.574007688709383e-05,179.0,3721959000.0,3946002421.0,8000000000.0,2.0,1.0,2.0
6.500313136799857e-05,113.0,2362284000.0,2584652727.0,8000000000.0,2.0,2.0,3.0
4.0254724790987086e-05,61.0,1247444000.0,1494807304.0,8000000000.0,2.0,0.0,1.0
0.0002702988421358,539.0,11452089000.0,11690557762.0,8000000000.0,0.0,3.0,5.0
2.3126091828339124e-05,24.0,470299000.0,679349844.0,8000000000.0,2.0,3.0,4.0
0.0003313352660945,659.0,14142242000.0,14377048465.0,8000000000.0,0.0,2.0,9.0
0.000143176311336,275.0,5803402000.0,6041144011.0,8000000000.0,1.0,0.0,2.0
4.2976639961173576e-05,66.0,1365255000.0,1581521957.0,8000000000.0,2.0,6.0,9.0
1.3313061247058607e-05,4.0,66944000.0,307777333.0,8000000000.0,0.0,1.0,2.0
1.9777142006364577e-05,17.0,324545000.0,563980182.0,8000000000.0,0.0,5.0,5.0
7.460188780308411e-05,136.0,2764744000.0,2969630016.0,8000000000.0,1.0,2.0,2.0
1.922978321840662e-05,16.0,319269000.0,552984233.0,8000000000.0,2.0,2.0,2.0
0.0001560281591187,311.0,6402534000.0,6624477591.0,8000000000.0,0.0,0.0,1.0
9.303095779991906e-05,176.0,3600976000.0,3831757443.0,8000000000.0,1.0,1.0,3.0
5.212568981275267e-05,89.0,1818262000.0,2038257906.0,8000000000.0,5.0,7.0,11.0
0.0002329688949013,467.0,9794935000.0,10006639967.0,8000000000.0,0.0,1.0,5.0
0.0001132131459421,217.0,4503861000.0,4752902721.0,8000000000.0,1.0,1.0,2.0
6.196521608350834e-05,109.0,2251562000.0,2465624088.0,8000000000.0,0.0,2.0,3.0
0.0002721911161389,546.0,11533521000.0,11743657780.0,8000000000.0,0.0,0.0,2.0
0.0002222858612285,440.0,9314536000.0,9553289279.0,8000000000.0,0.0,2.0,2.0
1.8620219853311925e-05,15.0,285265000.0,488434406.0,8000000000.0,2.0,3.0,3.0
0.0001868353281464,368.0,7756885000.0,7958650486.0,8000000000.0,2.0,3.0,3.0
3.0275744574417608e-05,40.0,792987000.0,996871370.0,8000000000.0,0.0,0.0,1.0
5.087177307629816e-05,83.0,1709286000.0,1941787751.0,8000000000.0,1.0,2.0,2.0
5.839886067874326e-05,100.0,2039247000.0,2236628471.0,8000000000.0,0.0,1.0,1.0
0.0003274669140105,655.0,13993443000.0,14231507822.0,8000000000.0,1.0,1.0,1.0
0.0001100415146486,206.0,4324601000.0,4562055034.0,8000000000.0,1.0,1.0,3.0
4.829287554664924e-05,79.0,1615013000.0,1817898276.0,8000000000.0,1.0,3.0,3.0
6.858733343967083e-05,122.0,2512687000.0,2732594325.0,8000000000.0,1.0,2.0,3.0
2.9100442706483457e-05,37.0,764066000.0,980184890.0,8000000000.0,1.0,0.0,3.0
3.8436061305650703e-05,58.0,1165964000.0,1399631684.0,8000000000.0,0.0,2.0,5.0
8.142210907759795e-05,151.0,3112540000.0,3333482447.0,8000000000.0,0.0,1.0,2.0
0.0001734410819574,344.0,7169349000.0,7414310408.0,8000000000.0,2.0,1.0,3.0
6.716851607884466e-05,119.0,2457497000.0,2692169500.0,8000000000.0,1.0,1.0,3.0
1.959033337613508e-05,17.0,334317000.0,580419603.0,8000000000.0,0.0,0.0,2.0
0.0001510963744889,299.0,6176325000.0,6380719144.0,8000000000.0,0.0,0.0,1.0
4.431261998747139e-05,71.0,1448728000.0,1689793966.0,8000000000.0,3.0,2.0,3.0
7.220157755402209e-05,132.0,2690031000.0,2938344737.0,8000000000.0,1.0,2.0,4.0
0.0001927069531193,386.0,8041931000.0,8271114432.0,8000000000.0,0.0,0.0,3.0
0.0002233468735959,445.0,9352364000.0,9555614327.0,8000000000.0,1.0,0.0,3.0
5.947545415996478e-05,103.0,2115700000.0,2331888996.0,8000000000.0,0.0,2.0,3.0
0.000286663324711,573.0,12208581000.0,12408277340.0,8000000000.0,2.0,3.0,5.0
0.0002714021979618,536.0,11493048000.0,11706526328.0,8000000000.0,0.0,0.0,2.0
2.7892429978227248e-05,34.0,676103000.0,909025806.0,8000000000.0,0.0,1.0,5.0
3.564130373515071e-05,50.0,1017286000.0,1236534837.0,8000000000.0,0.0,0.0,2.0
6.315972351541415e-05,110.0,2266983000.0,2503631980.0,8000000000.0,1.0,0.0,1.0
0.0001081706622235,204.0,4235217000.0,4459499280.0,8000000000.0,1.0,3.0,5.0
0.0002886056810365,575.0,12274177000.0,12485106711.0,8000000000.0,0.0,1.0,1.0
0.0002289690684471,449.0,9607497000.0,9826289792.0,8000000000.0,1.0,2.0,4.0
0.0001971159058391,383.0,8188048000.0,8422876295.0,8000000000.0,0.0,1.0,3.0
0.0002464816064116,481.0,10344405000.0,10595207591.0,8000000000.0,0.0,2.0,9.0
0.0001761290420925,339.0,7240750000.0,7478502376.0,8000000000.0,1.0,3.0,3.0
5.281974134784916e-05,86.0,1782118000.0,2011373353.0,8000000000.0,3.0,6.0,8.0
0.0002382592696189,471.0,10050148000.0,10256504199.0,8000000000.0,2.0,3.0,3.0
2.2202844481915e-05,21.0,424061000.0,673910413.0,8000000000.0,2.0,3.0,4.0
0.0001284241762765,245.0,5143325000.0,5383193405.0,8000000000.0,1.0,1.0,3.0
0.0002315210092172,460.0,9741429000.0,9974168922.0,8000000000.0,2.0,1.0,2.0
0.0001264010976425,241.0,5070986000.0,5308520038.0,8000000000.0,0.0,0.0,1.0
0.0001425327223645,274.0,5757351000.0,5990885406.0,8000000000.0,0.0,0.0,2.0
8.605967954188209e-05,157.0,3255382000.0,3458873271.0,8000000000.0,3.0,2.0,2.0
3.361628823429919e-05,46.0,928827000.0,1134651370.0,8000000000.0,2.0,3.0,6.0
4.0276511618791215e-05,62.0,1275826000.0,1476006426.0,8000000000.0,2.0,1.0,2.0
7.277247939385686e-05,132.0,2691085000.0,2902646022.0,8000000000.0,1.0,2.0,3.0
4.008111272829376e-05,62.0,1269206000.0,1472375781.0,8000000000.0,1.0,1.0,2.0
4.268357789404717e-05,69.0,1408365000.0,1624270856.0,8000000000.0,4.0,2.0,8.0
6.934797305502407e-05,125.0,2522931000.0,2752492359.0,8000000000.0,1.0,4.0,5.0
1.8167479316593232e-05,16.0,303928000.0,502001920.0,8000000000.0,0.0,6.0,7.0
6.560042275385241e-05,119.0,2398879000.0,2603464626.0,8000000000.0,0.0,1.0,2.0
7.817593656459952e-05,144.0,2926433000.0,3169182339.0,8000000000.0,2.0,4.0,5.0
3.569810013351687e-05,53.0,1051530000.0,1265618940.0,8000000000.0,0.0,0.0,2.0
6.803564979266768e-05,125.0,2516986000.0,2732175242.0,8000000000.0,2.0,2.0,4.0
3.164622848654352e-05,45.0,882647000.0,1101429957.0,8000000000.0,0.0,1.0,3.0
0.0001318266790137,262.0,5352562000.0,5552721203.0,8000000000.0,0.0,2.0,2.0
2.417974131342176e-05,28.0,544070000.0,784413095.0,8000000000.0,1.0,1.0,3.0
1.7333249128036768e-05,14.0,279236000.0,485932507.0,8000000000.0,0.0,3.0,5.0
7.634635094156111e-05,143.0,2902090000.0,3111441068.0,8000000000.0,3.0,7.0,12.0
4.614106406663714e-05,75.0,1517069000.0,1757715755.0,8000000000.0,2.0,3.0,6.0
0.0001713926465709,343.0,7078497000.0,7307609581.0,8000000000.0,1.0,3.0,5.0
6.687955587005621e-05,120.0,2421393000.0,2656308344.0,8000000000.0,1.0,6.0,8.0
0.0002372184840416,478.0,9986267000.0,10225162268.0,8000000000.0,1.0,0.0,3.0
8.376238141293536e-05,155.0,3186832000.0,3411837996.0,8000000000.0,1.0,3.0,3.0
0.0002298991762184,457.0,9645067000.0,9886171831.0,8000000000.0,1.0,2.0,4.0
3.1403279820239026e-05,42.0,858546000.0,1070239665.0,8000000000.0,2.0,4.0,7.0
0.0001066336724847,204.0,4217134000.0,4421149575.0,8000000000.0,1.0,0.0,0.0
0.0001662385661986,328.0,6856461000.0,7058433663.0,8000000000.0,1.0,4.0,6.0
0.000294284497108,586.0,12516299000.0,12750968465.0,8000000000.0,2.0,2.0,2.0
9.160727703564488e-05,169.0,3522532000.0,3726158744.0,8000000000.0,1.0,0.0,0.0
0.0001418014981679,273.0,5741671000.0,5981973530.0,8000000000.0,1.0,1.0,1.0
4.140172844680425e-05,64.0,1313230000.0,1518938166.0,8000000000.0,3.0,2.0,7.0
0.0002651256708146,520.0,11192923000.0,11403141361.0,8000000000.0,0.0,0.0,2.0
6.274859115725528e-05,107.0,2252318000.0,2463473622.0,8000000000.0,0.0,0.0,3.0
0.0002432868273831,480.0,10281945000.0,10493532827.0,8000000000.0,1.0,2.0,4.0
0.00017217478537,333.0,7072997000.0,7303416983.0,8000000000.0,1.0,2.0,2.0
8.586107004472998e-05,155.0,3265576000.0,3475170682.0,8000000000.0,0.0,2.0,4.0
4.033962189164839e-05,60.0,1260378000.0,1478906986.0,8000000000.0,1.0,2.0,6.0
0.0001127104296714,214.0,4466971000.0,4675094002.0,8000000000.0,1.0,1.0,4.0
7.481262482340499e-05,135.0,2809987000.0,3038498363.0,8000000000.0,1.0,0.0,4.0
3.153057731278212e-05,43.0,881485000.0,1108287482.0,8000000000.0,3.0,3.0,7.0
0.000123845240337,237.0,4954616000.0,5197241892.0,8000000000.0,0.0,4.0,5.0
0.000180381260543,356.0,7463514000.0,7704245650.0,8000000000.0,0.0,2.0,4.0
0.0005222192143597,1044.0,22790631000.0,23024204880.0,8000000000.0,0.0,2.0,4.0
4.665829259887119e-05,72.0,1517129000.0,1746652510.0,8000000000.0,2.0,3.0,4.0
0.0001058445943831,198.0,4123054000.0,4361018019.0,8000000000.0,1.0,2.0,3.0
0.0002825004687696,559.0,11980013000.0,12217873964.0,8000000000.0,0.0,2.0,5.0
7.481091077156834e-05,132.0,2749041000.0,2985824395.0,8000000000.0,1.0,1.0,2.0
2.217143097538478e-05,22.0,453244000.0,665826543.0,8000000000.0,2.0,3.0,7.0
0.0001293097546295,248.0,5179647000.0,5387032897.0,8000000000.0,1.0,1.0,2.0
0.0001137485081253,217.0,4522012000.0,4751885859.0,8000000000.0,0.0,2.0,3.0
5.877189932498415e-05,101.0,2089138000.0,2327982540.0,8000000000.0,0.0,1.0,3.0
3.0152061890700862e-05,40.0,801156000.0,1026874594.0,8000000000.0,1.0,4.0,5.0
2.873355475401649e-05,37.0,748100000.0,976136388.0,8000000000.0,1.0,0.0,1.0
0.0002089076140716,419.0,8745734000.0,8980178830.0,8000000000.0,1.0,0.0,2.0
0.0002337333940169,465.0,9836219000.0,10074444219.0,8000000000.0,1.0,4.0,6.0
0.0001385612103971,266.0,5578042000.0,5791954601.0,8000000000.0,0.0,0.0,3.0
0.0002264317958068,447.0,9484077000.0,9716729643.0,8000000000.0,0.0,1.0,3.0
0.0002362666209898,466.0,9970311000.0,10189054001.0,8000000000.0,1.0,1.0,3.0
0.000284180193836,561.0,12100027000.0,12298856462.0,8000000000.0,1.0,0.0,1.0
0.0002562225340329,502.0,10814635000.0,11054018543.0,8000000000.0,1.0,4.0,7.0
0.0002307768561307,450.0,9708150000.0,9919354731.0,8000000000.0,2.0,2.0,8.0
0.0001355064126845,255.0,5434035000.0,5663062820.0,8000000000.0,0.0,1.0,2.0
7.277031218543711e-05,127.0,2653779000.0,2864295383.0,8000000000.0,1.0,2.0,3.0
0.0002519525084046,498.0,10646300000.0,10883571246.0,8000000000.0,1.0,2.0,3.0
0.0003578888405776,708.0,15399159000.0,15603451220.0,8000000000.0,0.0,1.0,5.0
0.0001188172599733,224.0,4735232000.0,4940489946.0,8000000000.0,1.0,2.0,3.0
9.724915185894716e-05,177.0,3727620000.0,3948049070.0,8000000000.0,1.0,3.0,5.0
0.0002180515297294,427.0,9170021000.0,9395864411.0,8000000000.0,1.0,2.0,5.0
0.0001340598877688,256.0,5434988000.0,5649341029.0,8000000000.0,0.0,2.0,4.0
3.884302694805183e-05,58.0,1219366000.0,1431676896.0,8000000000.0,1.0,1.0,4.0
0.0002387124205715,470.0,10065595000.0,10269610729.0,8000000000.0,0.0,1.0,4.0
9.990716422491992e-05,184.0,3892413000.0,4134988364.0,8000000000.0,3.0,1.0,4.0
0.0001520868666325,291.0,6166309000.0,6386917293.0,8000000000.0,2.0,2.0,3.0
5.067757096322148e-05,78.0,1620168000.0,1907386649.0,8000000000.0,4.0,1.0,5.0
9.757274222502064e-05,180.0,3759805000.0,3970073238.0,8000000000.0,0.0,1.0,1.0
0.0002009112095205,392.0,8342331000.0,8580341146.0,8000000000.0,2.0,1.0,1.0
2.179809778285632e-05,20.0,414312000.0,652201562.0,8000000000.0,0.0,1.0,1.0
6.99556558928654e-05,124.0,2567614000.0,2766134280.0,8000000000.0,1.0,1.0,3.0
0.0001400995961238,272.0,5674841000.0,5909036333.0,8000000000.0,1.0,1.0,2.0
0.0001051446205804,196.0,4082926000.0,4309066172.0,8000000000.0,2.0,0.0,1.0
5.8498658210074296e-05,100.0,2081434000.0,2290913722.0,8000000000.0,1.0,1.0,1.0
0.0001373213658459,265.0,5553396000.0,5760940861.0,8000000000.0,0.0,0.0,1.0
9.115734080555052e-05,168.0,3498527000.0,3726009841.0,8000000000.0,1.0,2.0,2.0
0.0001751446157902,344.0,7258608000.0,7456160559.0,8000000000.0,1.0,1.0,3.0
0.0002100172490846,412.0,8749653000.0,8994813985.0,8000000000.0,0.0,0.0,2.0
0.0003396559285845,672.0,14574764000.0,14813228536.0,8000000000.0,1.0,2.0,4.0
0.0001601689413078,308.0,6563651000.0,6796403061.0,8000000000.0,1.0,0.0,1.0
6.076028383667715e-05,103.0,2140854000.0,2381242410.0,8000000000.0,0.0,1.0,3.0
0.000128502691815,245.0,5176703000.0,5401998847.0,8000000000.0,1.0,0.0,4.0
0.0001140147849745,216.0,4534539000.0,4732349159.0,8000000000.0,0.0,3.0,3.0
2.7422330354022308e-05,34.0,679746000.0,916671775.0,8000000000.0,0.0,0.0,0.0
0.0001661517932091,324.0,6819587000.0,7045143695.0,8000000000.0,1.0,1.0,2.0
0.0002571480660303,549.0,11750743000.0,11958941634.0,8000000000.0,0.0,1.0,2.0
0.0001932018280477,376.0,8025269000.0,8256278185.0,8000000000.0,0.0,1.0,2.0
4.651784764884812e-05,73.0,1509974000.0,1725682625.0,8000000000.0,2.0,7.0,13.0
1.417038535162381e-05,6.0,100773000.0,306734385.0,8000000000.0,1.0,0.0,3.0
7.065139925036809e-05,127.0,2626069000.0,2830118733.0,8000000000.0,0.0,0.0,2.0
3.813582281720229e-05,57.0,1159264000.0,1410680512.0,8000000000.0,0.0,2.0,2.0
0.0002631281445744,527.0,11175805000.0,11393062081.0,8000000000.0,1.0,2.0,4.0
0.0001018921849101,191.0,3992047000.0,4199646690.0,8000000000.0,1.0,0.0,3.0
5.1820206578578105e-05,84.0,1722888000.0,1931808652.0,8000000000.0,3.0,3.0,10.0
0.0002633227214813,525.0,11186518000.0,11407984103.0,8000000000.0,0.0,1.0,3.0
